loan_amnt,dti,delinq_2yrs,fico_range_low,inq_last_6mths,open_acc,pub_rec,revol_util,total_acc,grade_num,sub_grade_num,term_60,emp_length_num,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_small_business,purpose_vacation,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,log_annual_inc,log_revol_bal,log_loan_amnt,gbm_prob,rf_prob,risk_tier,actual_default
22700.0,15.28,0,775,6,25,0,45.5,39,5,21,1,4,1,0,0,0,0,0,0,0,0,0,0,1,11.000531946032076,7.524021415206125,10.030164255362632,0.3352,0.4224,Medium,0
26300.0,15.9,2,835,2,13,0,52.8,21,5,23,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10.776703754836737,8.954415331137593,10.177362240256697,0.3262,0.4881,High,0
25700.0,18.52,0,830,0,6,0,29.3,7,5,25,0,5,0,0,0,0,0,0,0,1,0,0,1,0,10.807240007712178,8.196436811235028,10.154285180632154,0.2318,0.5305,High,0
6700.0,12.09,0,805,6,14,0,55.3,24,2,10,1,9,0,1,0,0,0,0,0,0,0,0,0,0,10.454264391804346,6.833031732786201,8.81001204797317,0.1065,0.089,Low,0
9500.0,2.84,0,665,5,7,0,54.9,19,5,23,0,7,0,0,0,0,0,0,0,0,0,0,1,0,11.948350589321215,10.18259547176777,9.15915233520675,0.9041,0.6441,High,0
8500.0,24.06,0,710,1,29,0,11.6,40,2,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10.74138421698227,9.838095333769076,9.04793908261736,0.049,0.1774,Low,0
14300.0,13.99,1,830,3,13,0,32.6,24,2,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10.331398849474123,9.177920480720072,9.568084743872936,0.038,0.0827,Low,0
24200.0,13.76,0,710,7,8,0,37.1,16,3,11,0,3,0,0,0,0,0,0,1,0,0,0,1,0,10.093487885257083,7.675546002537848,10.094149233605084,0.0854,0.2974,Medium,0
14900.0,4.2,0,630,5,29,0,14.9,48,4,20,0,3,0,1,0,0,0,0,0,0,0,0,0,0,11.206834992835091,10.228176350617003,9.60918360377546,0.1482,0.5077,High,0
27000.0,17.65,3,785,4,9,0,42.6,14,2,10,0,10,0,1,0,0,0,0,0,0,0,0,0,1,10.613934230174134,6.863803391452954,10.203629181337648,0.0961,0.1022,Low,0
15700.0,16.0,0,710,4,29,0,32.0,29,1,5,1,4,0,1,0,0,0,0,0,0,0,0,0,0,11.364900981622906,8.249575150000199,9.66147968357552,0.0586,0.1456,Low,0
19600.0,8.01,2,745,2,20,0,78.1,31,2,9,0,8,0,1,0,0,0,0,0,0,0,0,0,1,11.862800340763506,8.202208436436448,9.883335864325277,0.137,0.1946,Low,1
14100.0,11.02,0,730,7,26,0,46.3,41,3,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11.693629046881805,9.47608353690921,9.55400099583723,0.2141,0.3416,Medium,0
14100.0,10.86,0,720,7,26,0,34.2,39,2,10,0,2,0,1,0,0,0,0,0,0,0,0,0,1,12.365841797853616,8.183118079394745,9.55400099583723,0.0747,0.1546,Low,0
9500.0,17.96,0,735,5,14,0,25.9,24,4,19,1,6,0,0,0,0,0,0,1,0,0,0,0,0,12.78232358461552,8.283241441385425,9.15915233520675,0.2375,0.467,High,0
5200.0,11.17,0,640,2,5,0,60.0,13,3,11,1,5,0,1,0,0,0,0,0,0,0,0,0,1,11.250781176306289,6.84587987526405,8.556606193773073,0.249,0.2806,Medium,0
7900.0,10.21,0,750,3,28,2,55.6,33,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,11.249896979957104,8.478660241699453,8.974744612722734,0.0172,0.0525,Low,0
15100.0,39.26,0,690,7,17,0,37.3,28,2,6,0,9,0,0,0,0,0,0,0,0,0,0,0,1,10.99899502625076,8.057694194815587,9.62251624577579,0.7445,0.412,Medium,0
15900.0,4.64,0,835,0,16,0,26.1,31,6,27,1,5,0,1,0,0,0,0,0,0,0,0,0,1,11.14017920942479,8.059908334578276,9.674137279312395,0.2459,0.4245,Medium,0
22200.0,9.02,1,715,6,9,0,9.8,15,3,14,0,10,0,0,0,0,0,0,1,0,0,0,0,1,9.90353755128617,10.931409100581469,10.007892611890918,0.0513,0.2421,Low,0
5300.0,6.6,0,705,7,21,0,34.0,25,1,2,1,6,0,1,0,0,0,0,0,0,0,0,0,0,12.080855167766725,10.203814342520989,8.575650760987806,0.0235,0.0695,Low,0
35000.0,18.42,1,770,0,23,0,54.1,35,3,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.926292602974248,8.116118431609365,10.463131911491969,0.15,0.3333,Medium,0
26200.0,32.42,0,755,1,13,0,56.8,13,1,2,0,10,0,0,0,0,0,0,0,0,1,0,0,1,12.162862384704296,9.093357016490364,10.173552856959745,0.0551,0.1295,Low,0
7200.0,23.04,0,660,6,22,0,43.1,31,2,6,0,10,0,0,0,0,0,1,0,0,0,0,0,1,10.061431030602083,9.359105145241294,8.881975184248867,0.2646,0.3492,Medium,1
21200.0,5.54,4,680,3,4,0,42.2,18,1,3,0,6,0,0,1,0,0,0,0,0,0,0,0,0,10.551271191344544,8.502282578680484,9.961803629358965,0.1296,0.2356,Low,0
9300.0,17.06,0,680,2,14,0,28.1,20,2,6,0,5,0,0,0,0,1,0,0,0,0,0,0,1,12.322445798880532,8.511577452630602,9.137877200242468,0.2702,0.4737,High,0
12600.0,11.16,0,730,3,25,0,52.3,36,3,11,0,7,0,1,0,0,0,0,0,0,0,0,0,0,10.96120839982816,7.653969180478774,9.441531454869692,0.5821,0.5705,High,0
3200.0,2.73,0,745,7,21,0,50.2,39,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.912557992542745,10.067729995930176,8.071218539969863,0.1553,0.1542,Low,0
13900.0,26.61,1,705,1,24,1,15.8,41,1,2,0,10,0,1,0,0,0,0,0,0,0,0,0,1,10.852535848648456,9.73902556004294,9.539716058977092,0.0257,0.0613,Low,0
12100.0,27.65,1,630,6,19,0,36.4,28,3,13,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9.90353755128617,6.606650186198215,9.401043372798052,0.3144,0.4291,Medium,1
9700.0,17.95,0,755,3,13,0,4.8,15,1,2,0,6,0,1,0,0,0,0,0,0,0,0,0,1,11.262924459486136,9.477692177954712,9.179984251961285,0.0566,0.0884,Low,0
35000.0,12.04,0,625,0,16,0,45.2,20,3,14,0,2,0,1,0,0,0,0,0,0,0,0,0,1,12.240884615982218,7.708859601047175,10.463131911491969,0.4136,0.4192,Medium,0
14000.0,31.06,1,720,4,8,0,66.8,14,3,12,0,2,0,0,0,0,0,0,1,0,0,0,0,0,10.567694989198364,7.284134806195205,9.546884034617923,0.4047,0.4249,Medium,0
7700.0,9.16,0,790,3,27,0,53.0,39,5,24,0,5,0,0,0,0,0,1,0,0,0,0,0,0,11.38070749514252,9.276502574229852,8.94910546953925,0.4191,0.6735,High,0
16900.0,14.15,0,765,2,3,0,43.2,10,1,2,1,7,0,0,0,0,0,1,0,0,0,0,1,0,10.25040504701888,8.698180525197055,9.735128070758227,0.0209,0.1136,Low,0
14200.0,13.7,0,645,5,10,0,16.7,17,4,20,0,7,1,0,0,0,0,0,0,0,0,0,0,1,12.347706747364132,9.10242102975669,9.561067663645012,0.5382,0.5047,High,0
13200.0,15.87,0,740,4,6,0,63.7,21,5,25,0,10,0,0,0,0,0,0,0,0,1,0,0,1,11.00602545920671,5.313205979041787,9.48804786328076,0.4087,0.6261,High,1
25200.0,23.17,0,785,0,18,0,38.3,31,3,14,1,3,0,0,1,0,0,0,0,0,0,0,0,0,11.699205841951365,9.46614470552994,10.134638955251866,0.1954,0.296,Medium,0
16400.0,20.05,2,680,6,29,0,61.0,40,2,9,0,10,0,0,0,0,0,1,0,0,0,0,0,0,11.331475528205148,8.27410200229233,9.70509758756311,0.1599,0.4113,Medium,0
20900.0,12.77,0,755,5,21,0,60.7,30,2,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,10.616584408403694,8.12740456269308,9.94755228369823,0.1056,0.1211,Low,0
10200.0,8.16,0,840,2,8,0,46.9,25,3,11,0,6,0,0,0,0,0,0,0,1,0,0,0,1,10.831074244152134,7.353722330399631,9.23024103368252,0.0465,0.3746,Medium,0
6700.0,23.44,0,770,5,4,0,23.1,6,6,27,1,8,0,1,0,0,0,0,0,0,0,0,0,1,11.54364863761307,8.406485069431817,8.81001204797317,0.396,0.4593,High,0
13300.0,32.28,0,835,6,16,0,28.9,19,2,6,0,3,0,1,0,0,0,0,0,0,0,0,1,0,10.92791494301486,9.080117784926207,9.495594499353295,0.0363,0.0965,Low,0
6000.0,7.16,4,655,7,9,0,77.5,19,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11.071299358005245,7.283448228756631,8.699681400989514,0.044,0.1407,Low,0
35000.0,21.33,0,775,0,4,0,50.7,12,3,13,0,9,1,0,0,0,0,0,0,0,0,0,0,1,11.668603549149909,8.521185212685776,10.463131911491969,0.1547,0.3598,Medium,0
9900.0,30.33,1,730,3,28,1,50.0,45,3,12,0,4,0,0,0,1,0,0,0,0,0,0,0,1,10.917413033037043,9.4054136126953,9.200391041122517,0.2119,0.4038,Medium,0
21000.0,13.92,0,695,4,27,0,30.5,44,1,2,1,7,0,1,0,0,0,0,0,0,0,0,0,1,10.684531135002258,7.517520850603031,9.952325334619427,0.035,0.0633,Low,0
34600.0,22.09,0,665,4,11,2,37.9,19,2,9,0,6,1,0,0,0,0,0,0,0,0,0,0,0,11.154291460467713,9.342858751676328,10.451637862362272,0.4817,0.4222,Medium,0
10100.0,19.76,0,630,2,6,0,42.2,17,4,17,1,7,1,0,0,0,0,0,0,0,0,0,0,1,10.573058996567369,8.894533135798554,9.220389707829185,0.2847,0.3888,Medium,0
17800.0,24.25,4,635,0,12,0,66.6,24,2,10,0,2,1,0,0,0,0,0,0,0,0,0,0,1,10.61719687580895,8.101677747454572,9.787009914477434,0.5298,0.3653,Medium,1
20200.0,25.69,0,770,6,23,0,44.4,34,3,12,1,10,0,1,0,0,0,0,0,0,0,0,0,0,10.309052655644626,7.494430215031565,9.91348738711446,0.1533,0.2291,Low,0
5600.0,11.06,2,755,2,28,0,79.1,44,2,8,1,5,1,0,0,0,0,0,0,0,0,0,0,1,9.90353755128617,7.80710329012598,8.630700432209832,0.0618,0.1012,Low,0
27900.0,31.38,0,845,7,23,0,50.7,35,1,2,0,4,0,1,0,0,0,0,0,0,0,0,0,1,10.091749761992157,8.983565234427923,10.236417809461043,0.0186,0.0475,Low,0
24400.0,12.63,1,805,0,28,0,14.3,36,1,2,0,8,1,0,0,0,0,0,0,0,0,0,0,1,11.3223217052238,6.590301048196686,10.102379394048045,0.0131,0.0596,Low,0
26300.0,19.99,4,815,6,3,0,35.0,13,2,8,0,9,0,1,0,0,0,0,0,0,0,0,0,1,10.969146116061106,9.431802510507854,10.177362240256697,0.0981,0.1168,Low,0
18400.0,11.5,0,760,5,13,0,51.5,18,4,19,0,1,1,0,0,0,0,0,0,0,0,0,1,0,11.000531946032076,8.348301054933943,9.820160289946374,0.3231,0.3587,Medium,0
5600.0,9.66,0,845,6,27,0,63.4,40,1,3,0,5,0,0,0,0,0,0,0,1,0,0,0,1,11.02864439642635,8.08301991917133,8.630700432209832,0.0093,0.089,Low,0
23000.0,9.63,1,775,2,3,0,39.4,3,2,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10.61678043878903,8.624970783589669,10.043292972227004,0.1306,0.1848,Low,0
4800.0,21.46,0,665,0,6,0,59.2,7,4,19,0,10,0,0,0,0,1,0,0,0,0,0,0,0,9.90353755128617,8.877242435993919,8.476579508530941,0.1213,0.5506,High,0
11600.0,25.89,0,730,5,25,0,21.0,44,2,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,11.000531946032076,10.513225949874762,9.358846580275406,0.1103,0.3342,Medium,0
13300.0,23.46,1,770,6,5,0,15.2,5,2,10,0,6,0,0,0,0,1,0,0,0,0,0,0,1,10.502955722212086,10.186559012430228,9.495594499353295,0.0997,0.2278,Low,0
16200.0,15.9,0,710,4,10,0,34.2,15,1,2,0,10,0,1,0,0,0,0,0,0,0,0,0,0,11.489226858192351,9.257987025443535,9.692828247710418,0.062,0.1266,Low,0
12000.0,20.66,0,625,3,15,0,75.3,24,4,16,0,3,0,1,0,0,0,0,0,0,0,0,0,1,9.90353755128617,7.25063551189868,9.39274525863144,0.3012,0.4692,High,1
8000.0,17.26,0,805,6,16,0,62.5,17,6,28,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9.938227086340024,7.611842399580417,8.987321812850125,0.4657,0.4855,High,0
21100.0,17.53,0,810,6,14,0,61.6,24,7,31,0,5,0,0,1,0,0,0,0,0,0,0,0,1,10.504766124286546,7.078341579557671,9.957075711706056,0.5945,0.6141,High,0
14800.0,6.17,0,640,6,9,0,55.2,15,3,15,1,1,0,1,0,0,0,0,0,0,0,0,0,0,11.088919533156798,7.108244139731541,9.60245002503719,0.3572,0.331,Medium,0
4200.0,17.66,1,825,1,21,0,64.3,31,3,14,0,6,0,1,0,0,0,0,0,0,0,0,0,0,11.962241575518846,6.888572459565364,8.343077871169383,0.3887,0.4355,Medium,0
10000.0,13.1,0,715,6,4,0,48.5,17,1,5,1,4,0,1,0,0,0,0,0,0,0,0,1,0,10.64894251271942,7.458186157340487,9.210440366976515,0.0371,0.0991,Low,0
14400.0,18.15,0,685,5,18,0,24.3,25,7,35,0,4,0,1,0,0,0,0,0,0,0,0,0,1,10.682445389509184,8.461469042643875,9.575052927597383,0.6869,0.6084,High,1
4900.0,17.02,0,810,1,24,0,11.1,35,3,14,1,2,0,0,1,0,0,0,0,0,0,0,0,1,11.68359607902332,9.648982324778904,8.497194544909547,0.0466,0.2132,Low,0
23300.0,28.68,0,705,3,23,0,43.3,32,4,19,1,3,0,1,0,0,0,0,0,0,0,0,0,0,10.018466660859778,7.560601162768557,10.056251557087757,0.6414,0.5881,High,0
15000.0,22.94,0,680,7,21,0,48.0,37,4,16,1,2,0,0,0,0,0,0,0,0,0,0,0,1,11.063962911512936,6.97354301952014,9.61587214452889,0.8589,0.587,High,0
12100.0,13.91,0,625,6,22,0,65.6,29,4,17,0,5,0,1,0,0,0,0,0,0,0,0,0,1,10.979649712366646,8.09346227450118,9.401043372798052,0.5543,0.5623,High,1
20600.0,5.29,0,820,5,28,1,30.5,30,2,9,1,10,0,1,0,0,0,0,0,0,0,0,1,0,11.36259082811383,9.334061298965942,9.933094897288786,0.0159,0.0265,Low,0
5100.0,13.58,3,695,5,16,0,55.5,26,2,7,0,1,0,1,0,0,0,0,0,0,0,0,0,1,11.375649928923345,8.561401446080557,8.537191877922927,0.2857,0.2991,Medium,0
13100.0,8.63,0,635,6,28,0,51.4,35,2,8,1,3,0,1,0,0,0,0,0,0,0,0,0,0,10.653888975677637,8.857941984804711,9.48044384215367,0.1796,0.1736,Low,0
12900.0,15.9,2,725,3,21,0,72.7,39,4,20,0,5,1,0,0,0,0,0,0,0,0,0,0,1,12.494344544000384,8.726481196440007,9.465060106725137,0.4065,0.5076,High,1
6100.0,6.27,1,670,1,7,0,79.3,13,3,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9.981744050501897,7.348587530927593,8.716207971151853,0.4581,0.5167,High,0
10400.0,28.92,0,840,6,6,0,57.8,18,2,10,0,10,0,1,0,0,0,0,0,0,0,0,0,1,10.60002896616409,8.08394570229562,9.249657234353132,0.0475,0.0793,Low,0
24900.0,18.8,0,735,5,11,0,53.5,22,2,10,0,10,0,0,1,0,0,0,0,0,0,0,0,0,10.802652471248296,7.470793774195062,10.122663242288953,0.227,0.2788,Medium,0
4800.0,9.5,0,745,1,3,0,29.7,17,2,9,0,9,0,0,0,0,0,0,0,0,0,0,0,1,11.21664654529293,7.129297548929373,8.476579508530941,0.7144,0.3553,Medium,0
12200.0,20.29,0,695,4,3,1,7.0,4,1,2,1,10,0,1,0,0,0,0,0,0,0,0,1,0,10.281204551441569,7.221105098182496,9.409273194575334,0.0153,0.0654,Low,0
4900.0,28.24,0,740,7,8,1,34.2,26,1,2,0,10,0,0,1,0,0,0,0,0,0,0,1,0,10.428334417664374,6.974478911025045,8.497194544909547,0.0138,0.1154,Low,0
20200.0,19.45,0,840,7,9,0,16.2,10,6,29,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10.819038010475133,8.770749549138642,9.91348738711446,0.1972,0.3671,Medium,0
14000.0,13.57,0,655,0,24,0,61.4,41,6,30,0,8,0,0,1,0,0,0,0,0,0,0,0,0,10.307284603543597,8.819073983267831,9.546884034617923,0.7061,0.676,High,1
15400.0,15.55,0,780,1,3,1,54.2,14,5,23,0,10,0,1,0,0,0,0,0,0,0,0,1,0,9.90353755128617,6.556778356158042,9.642187721358466,0.1317,0.4023,Medium,0
35000.0,19.91,0,735,1,18,0,44.8,31,1,3,1,10,0,0,1,0,0,0,0,0,0,0,0,0,10.336081328032543,7.213768308118642,10.463131911491969,0.053,0.1171,Low,0
18500.0,30.55,1,685,2,18,0,66.0,36,1,5,0,10,0,1,0,0,0,0,0,0,0,0,0,0,10.781972569674384,7.117205503164344,9.825580063659602,0.1727,0.1919,Low,0
5200.0,12.94,0,770,3,24,2,82.8,28,2,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11.000531946032076,8.332308352219117,8.556606193773073,0.0977,0.1682,Low,0
8500.0,18.02,2,650,1,29,0,54.7,38,1,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0,11.00930713945359,8.15708378502887,9.04793908261736,0.0828,0.3257,Medium,0
8800.0,12.31,1,735,2,3,0,49.6,21,3,15,0,10,0,0,1,0,0,0,0,0,0,0,0,1,11.601092007832111,12.206077645517674,9.082620630373812,0.0787,0.3109,Medium,0
31000.0,18.66,0,730,7,20,0,42.2,27,6,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.804867671674527,9.14216859187285,10.34177474101152,0.3982,0.5757,High,0
24300.0,13.85,3,825,3,17,0,49.8,20,2,9,0,3,0,1,0,0,0,0,0,0,0,0,0,0,11.78727150654942,8.051022208190679,10.098272780745283,0.183,0.1982,Low,0
21500.0,4.56,0,715,0,11,0,10.8,25,4,17,1,0,0,1,0,0,0,0,0,0,0,0,0,1,12.310090259899557,9.312535884290853,9.975854724662028,0.0552,0.3384,Medium,0
19000.0,8.06,0,670,5,8,0,19.9,17,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1,10.81106039379056,8.245909264774093,9.852246888342531,0.0203,0.0563,Low,0
11500.0,23.58,0,655,5,14,0,79.7,17,1,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,10.283908319538032,9.600962533214572,9.35018926709258,0.0937,0.1301,Low,0
18300.0,22.16,0,680,2,18,0,65.7,21,5,22,1,10,0,0,1,0,0,0,0,0,0,0,0,0,11.376074282221031,9.80477157959697,9.814710982145282,0.4708,0.5528,High,0
27600.0,14.84,3,745,6,12,0,40.9,31,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,11.080864809839891,11.446005443644207,10.22560728293294,0.1051,0.1749,Low,1
31200.0,12.18,0,695,3,9,0,56.9,9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.338060041995572,7.67786350067821,10.348205424565991,0.1121,0.2369,Low,0
15900.0,19.69,0,800,0,20,0,48.1,28,5,23,1,10,0,1,0,0,0,0,0,0,0,0,0,0,10.45339926500932,7.981733286691885,9.674137279312395,0.4714,0.4949,High,1
5300.0,26.83,0,775,0,19,1,31.2,34,2,6,0,2,0,0,0,0,0,1,0,0,0,0,0,1,10.666463921439238,10.486819867088869,8.575650760987806,0.0609,0.23,Low,0
35000.0,14.29,1,770,1,3,0,33.0,7,2,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.78999925792116,7.597396320212795,10.463131911491969,0.0875,0.2022,Low,0
22000.0,10.8,0,670,0,6,0,21.5,12,1,3,1,6,0,0,0,1,0,0,0,0,0,0,0,0,11.82118927289928,9.04793908261736,9.99884318585288,0.043,0.2023,Low,0
5500.0,28.5,1,780,2,19,0,36.0,26,6,30,0,10,0,1,0,0,0,0,0,0,0,0,0,0,10.701602671705611,9.664532150174582,8.612685172875459,0.698,0.5843,High,1
4500.0,7.13,0,725,4,5,0,19.2,10,1,3,1,9,0,0,0,1,0,0,0,0,0,0,0,1,10.288443784012753,7.76046702921342,8.412054873292933,0.011,0.0747,Low,0
5300.0,32.56,0,725,3,15,0,58.9,19,4,19,1,8,0,0,0,0,0,0,0,0,1,0,0,0,12.15132074547642,9.248406572782638,8.575650760987806,0.4173,0.7064,High,1
8700.0,9.85,0,715,7,25,0,51.6,26,7,32,1,2,1,0,0,0,0,0,0,0,0,0,0,0,12.022035618157595,7.181591944611865,9.071193240566023,0.5282,0.5445,High,1
10900.0,27.48,1,725,2,3,0,22.2,13,2,8,1,0,1,0,0,0,0,0,0,0,0,0,0,1,10.514393777712163,7.878912912297133,9.29660980712836,0.0661,0.1247,Low,0
17600.0,17.19,0,630,6,29,0,25.2,39,1,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,11.736964615116053,7.876258882303226,9.77571099759397,0.1639,0.3132,Medium,0
9600.0,30.68,1,645,2,12,0,35.6,24,5,23,1,5,0,1,0,0,0,0,0,0,0,0,0,1,12.11422047989714,9.927448189980971,9.169622538697624,0.4816,0.4572,High,0
35000.0,10.15,1,795,4,13,0,49.6,23,6,26,1,5,0,1,0,0,0,0,0,0,0,0,0,1,10.87460732068896,8.778171881033469,10.463131911491969,0.5469,0.4904,High,0
7200.0,23.65,0,840,5,4,0,52.7,22,1,3,1,10,1,0,0,0,0,0,0,0,0,0,0,0,12.006120580680069,8.52595469708481,8.881975184248867,0.016,0.0553,Low,0
22700.0,11.47,0,800,5,15,0,40.4,21,1,1,0,7,1,0,0,0,0,0,0,0,0,0,0,1,10.925326782398324,11.048919811848128,10.030164255362632,0.0149,0.0514,Low,0
22800.0,10.0,0,785,2,28,0,69.8,41,3,14,1,3,0,1,0,0,0,0,0,0,0,0,0,1,9.953277217038645,7.103322062526113,10.034559673629849,0.0556,0.1586,Low,0
4800.0,7.69,0,785,3,24,0,47.0,26,2,10,0,10,0,1,0,0,0,0,0,0,0,0,0,0,11.623804724309815,8.191740021277457,8.476579508530941,0.0815,0.0968,Low,0
24200.0,20.04,0,665,3,18,0,52.3,33,2,8,0,9,0,1,0,0,0,0,0,0,0,0,0,0,11.681984461530606,7.629975707027789,10.094149233605084,0.5539,0.4341,Medium,0
13800.0,10.31,0,705,5,14,1,42.7,26,3,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,11.464260292988948,8.461891875631148,9.53249633228804,0.899,0.6711,High,0
12000.0,34.21,1,700,0,6,0,29.8,16,2,8,1,4,0,1,0,0,0,0,0,0,0,0,0,0,10.729131215385586,8.4906438561827,9.39274525863144,0.2486,0.2925,Medium,1
35000.0,18.02,0,825,4,6,0,36.0,23,3,11,0,8,0,1,0,0,0,0,0,0,0,0,0,0,11.000531946032076,9.841026871193522,10.463131911491969,0.2992,0.3889,Medium,0
17500.0,24.4,0,685,4,26,0,49.1,28,4,18,0,3,0,1,0,0,0,0,0,0,0,0,0,0,11.77512817792744,10.443075544969773,9.770013301136158,0.7716,0.7407,High,0
2000.0,28.84,2,840,4,5,0,77.3,11,2,9,0,2,0,0,0,0,0,1,0,0,0,0,0,1,11.000531946032076,7.979338895262328,7.601402334583733,0.0877,0.2351,Low,0
11200.0,20.82,0,665,2,9,0,40.1,17,2,7,1,4,0,0,1,0,0,0,0,0,0,0,0,0,10.621839409681249,7.500529485395295,9.32375833901174,0.2959,0.3779,Medium,0
10500.0,21.96,1,815,4,17,0,42.2,34,3,13,1,10,0,0,0,0,0,0,1,0,0,0,0,1,11.337583494099448,7.465082736399547,9.259225769705994,0.0576,0.1811,Low,0
22000.0,9.77,1,810,5,27,0,45.6,42,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1,10.645805777102522,6.436150368369428,9.99884318585288,0.0157,0.0487,Low,0
8700.0,10.9,0,725,7,14,0,29.4,30,2,6,0,7,0,1,0,0,0,0,0,0,0,0,0,1,10.807725945886109,10.31519977340476,9.071193240566023,0.0578,0.1204,Low,0
9100.0,7.46,0,795,7,27,0,58.7,42,3,12,0,8,0,0,1,0,0,0,0,0,0,0,0,1,10.269934593623564,9.32420462812523,9.116139576577355,0.0668,0.2815,Medium,0
14500.0,3.86,0,765,3,8,0,28.5,11,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,11.33873873060477,7.273092595999522,9.581972891547895,0.036,0.0924,Low,0
6800.0,7.47,2,780,5,17,2,49.7,27,5,21,0,6,0,0,0,0,1,0,0,0,0,0,1,0,10.701310014034204,8.178919332848396,8.824824939175638,0.1046,0.4875,High,1
10600.0,22.23,3,625,5,29,0,27.1,42,3,15,0,10,0,0,0,0,1,0,0,0,0,0,0,1,12.556673177528127,7.064759027791802,9.268703615273097,0.3176,0.4405,Medium,0
9800.0,11.51,0,820,1,4,0,87.5,19,3,11,1,9,0,1,0,0,0,0,0,0,0,0,0,0,10.68987458944082,10.341903760783978,9.19023970026918,0.1017,0.2173,Low,0
19300.0,18.07,0,710,2,24,0,43.5,40,2,7,1,7,0,0,0,0,1,0,0,0,0,0,0,1,11.45144360082656,10.353320361711043,9.867912187022208,0.1059,0.295,Medium,0
14200.0,23.57,0,645,7,15,0,43.5,22,6,26,0,6,1,0,0,0,0,0,0,0,0,0,0,1,10.348237474307195,6.92461239604856,9.561067663645012,0.5992,0.5291,High,1
24700.0,20.43,1,630,0,12,0,52.1,22,2,8,1,1,0,1,0,0,0,0,0,0,0,0,1,0,10.475031911336824,7.848933726364071,10.1145990076265,0.1553,0.2282,Low,0
8700.0,13.6,0,845,3,15,0,42.2,23,2,8,0,2,0,1,0,0,0,0,0,0,0,0,0,1,9.90353755128617,6.925595197110468,9.071193240566023,0.0219,0.0828,Low,0
35000.0,17.27,0,675,3,23,0,67.9,25,3,13,0,1,0,0,0,0,0,0,0,1,0,0,0,1,10.79810510872879,9.160099155539436,10.463131911491969,0.4352,0.5837,High,0
35000.0,26.17,1,625,0,21,0,64.9,25,5,25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,10.71172525830841,9.81809304951918,10.463131911491969,0.4683,0.4777,High,0
3100.0,8.69,0,840,5,17,0,41.5,25,6,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.924955459151368,9.411892497046916,8.03947991910045,0.4171,0.6058,High,0
24900.0,10.56,2,740,7,5,0,54.4,23,2,8,0,5,0,1,0,0,0,0,0,0,0,0,0,0,12.111476210949116,9.590966190070702,10.122663242288953,0.1374,0.2203,Low,0
31400.0,20.78,0,680,0,13,0,16.0,18,2,8,0,10,1,0,0,0,0,0,0,0,0,0,0,1,10.525836661787356,10.413072406865986,10.354595018522993,0.0568,0.1597,Low,0
20600.0,7.08,0,775,3,14,0,42.7,21,5,21,0,2,0,0,0,0,0,0,0,0,1,0,0,1,11.000531946032076,7.368970402194793,9.933094897288786,0.4054,0.7072,High,0
9000.0,10.32,0,730,1,8,1,16.1,9,2,6,0,2,1,0,0,0,0,0,0,0,0,0,0,1,11.30499067194197,7.85243908535751,9.105090961257083,0.0413,0.1493,Low,0
7600.0,16.34,2,835,1,19,0,48.5,30,3,12,1,10,1,0,0,0,0,0,0,0,0,0,0,0,11.344199073690582,8.690810307580046,8.936035096566041,0.0682,0.1545,Low,0
21300.0,27.69,0,710,6,4,0,54.9,21,2,8,0,4,0,1,0,0,0,0,0,0,0,0,0,0,11.75127285002671,7.912056888179006,9.966509298952284,0.3204,0.3513,Medium,0
